FID,ID,Lat,Lon
1577,141867,38.6753,-96.5258
1578,141740,37.1764,-94.8397
1579,141730,38.8972,-100.1136
1580,141699,39.3925,-101.0689
1581,141612,38.9406,-95.3397
1582,141351,38.0528,-96.6378
1583,141233,37.0247,-97.6092
1584,140645,38.65,-98.6667
1585,140637,37.6556,-96.5353
1586,140443,38.9019,-95.8167
1587,140441,39.6978,-100.9708
1588,140326,37.8967,-98.2711
1589,139164,41.745,-95.7092
1590,138806,42.4686,-93.7972
1591,138706,42.5544,-92.4011
1592,138688,41.2828,-91.7069
1593,138646,41.0781,-95.0717
1594,138315,42.1869,-92.4728
1595,138303,41.9,-90.8667
1596,138231,40.8167,-95.75
1597,138131,40.9667,-95.7167
1598,137985,42.1792,-93.5817
1599,137855,43.2053,-91.9536
1600,137774,41.9811,-95.7769
1601,137700,43.0558,-96.1525
1602,137664,43.4403,-95.7225
1603,137602,42.7117,-92.5847
1604,137582,41.5117,-95.4414
1605,137572,42.9217,-93.2828
1606,137326,43.3817,-92.9233
1607,136975,42.8169,-95.9711
1608,136389,41.1078,-92.4467
1609,136209,42.0389,-94.0419
1610,135823,42.4981,-96.0692
1611,135796,40.9486,-91.5647
1612,135769,40.7053,-94.2428
1613,135732,41.75,-91.4333
1614,135584,41.5742,-95.8822
1615,135549,41.15,-95.8
1616,135315,43.0239,-91.1747
1617,135295,41.8875,-93.3919
1618,135198,42.0647,-92.9244
1619,134963,41.8564,-90.93
1620,134746,40.8761,-94.5614
1621,134644,42.8644,-95.5467
1622,134502,41.3336,-93.1117
1623,134381,40.3969,-91.3767
1624,134142,42.5189,-93.2536
1625,134133,41.65,-91.5
1626,134131,41.6833,-91.5167
1627,134116,41.6833,-91.4667
1628,134111,41.6667,-91.5
1629,133944,42.1558,-96.0831
1630,133877,42.65,-96.5333
1631,133720,43.0667,-96.45
1632,133473,41.7203,-92.7489
1633,133438,41.2981,-94.4561
1634,132977,43.2844,-93.6306
1635,132676,41.0333,-95.4
1636,132367,42.3978,-90.7036
1637,132208,41.5783,-93.6056
1638,131889,41.3167,-95.8167
1639,131793,41.8747,-94.6706
1640,131363,42.2011,-91.5286
1641,131354,40.7364,-92.8692
1642,131257,42.2975,-91.0133
1643,131245,41.2739,-95.4025
1644,130853,42.1256,-95.1886
1645,130608,42.2614,-90.4233
1646,130536,40.8236,-94.0475
1647,130241,41.7183,-93.5742
1648,130200,42.0208,-93.7742
1649,130149,40.7039,-93.3639
1650,129300,39.8778,-87.0372
1651,128999,41.5114,-87.0378
1652,128967,37.7953,-87.9931
1653,128784,40.2233,-86.1086
1654,128352,38.25,-87.25
1655,128187,41.7072,-86.3331
1656,128036,38.6728,-86.7978
1657,127999,39.5283,-85.7917
1658,127991,41.1828,-87.3425
1659,127930,38.9617,-85.8608
1660,127783,38.8833,-87.1833
1661,127482,41.0658,-86.2094
1662,127370,39.8833,-84.8833
1663,127298,40.9356,-87.1564
1664,126864,40.7453,-86.0717
1665,126697,38.4075,-86.1106
1666,126304,39.55,-86.1
1667,126151,37.9325,-87.3744
1668,126056,39.24,-86.2294
1669,125407,39.4042,-86.4517
1670,125337,40.58,-85.6586
1671,124973,39.8061,-85.3483
1672,124908,40.0517,-86.475
1673,124900,38.1833,-86.3333
1674,124837,41.6117,-86.7297
1675,124527,40.7592,-87.4353
1676,124497,41.4428,-85.2614
1677,124407,38.2667,-87.75
1678,124372,38.3861,-86.9408
1679,124364,39.1667,-87.1833
1680,124356,39.9222,-86.4569
1681,124286,39.7681,-86.1806
1682,124259,39.7317,-86.2789
1683,124181,40.8556,-85.4981
1684,123777,40.4356,-85.2892
1685,123714,38.1975,-86.2686
1686,123418,41.5575,-85.8825
1687,123134,41.7333,-84.95
1688,123095,39.5167,-86.0667
1689,123082,40.2986,-86.5067
1690,123062,40.6167,-87.3167
1691,123037,41.0061,-85.2056
1692,122825,40.2539,-85.1483
1693,122725,38,-86
1694,122645,39.5333,-86.6333
1695,122309,38.4558,-86.7
1696,121929,38.7908,-85.8483
1697,121873,39.9664,-86.9289
1698,121814,38.2181,-86.1178
1699,121752,39.2106,-85.8883
1700,121739,41.145,-85.4897
1701,121256,37.8994,-86.7072
1702,121212,39.4881,-86.9181
1703,121147,40.4875,-86.4089
1704,120830,40.7478,-85.1733
1705,120482,39.2969,-85.2186
1706,120200,41.6397,-84.99
1707,120177,40.1122,-85.7175
1708,120132,39.5736,-85.1583
1709,119816,40.7764,-90.0203
1710,119193,38.5306,-88.0219
1711,119090,41.0667,-89.0667
1712,119010,41.765,-88.7561
1713,118990,40.6953,-89.4372
1714,118781,38.9703,-89.0922
1715,118740,40.0842,-88.2406
1716,118389,39.5608,-88.6067
1717,118278,41.8167,-87.75
1718,118179,39.8447,-89.6839
1719,118147,38.1167,-89.7167
1720,117990,42.0167,-87.7167
1721,117876,39.4106,-88.7797
1722,117382,42.1928,-89.0931
1723,117077,39.9058,-91.4281
1724,117014,41.6808,-89.9403
1725,116973,38.0814,-90.0981
1726,116837,39.6222,-90.8058
1727,116819,40.7569,-88.1828
1728,116711,40.6675,-89.6839
1729,116610,39.6356,-87.6933
1730,116490,41.9783,-89.3639
1731,116159,38.9136,-88.1183
1732,115983,37.7608,-89.3656
1733,115751,41.4653,-90.5233
1734,115493,42.3103,-88.2525
1735,115413,40.2003,-89.6775
1736,115334,40.5019,-90.3892
1737,115216,38.7667,-88.5
1738,115136,41.5667,-88.0833
1739,114879,42.0925,-89.8422
1740,114715,41.25,-89.9167
1741,114603,41.1381,-87.8856
1742,114317,39.1333,-87.6578
1743,114198,40.4744,-87.6558
1744,113666,39.3425,-90.2058
1745,113522,37.3789,-88.4894
1746,113290,41.8981,-90.1539
1747,113262,42.2953,-89.6061
1748,113109,38.7156,-88.5822
1749,112993,40.2228,-88.6508
1750,112687,39.1189,-88.6242
1751,112642,40.9333,-89.6333
1752,112417,40.4333,-88.8667
1753,112353,37.4367,-88.6672
1754,112332,39.35,-88.1667
1755,112140,40.1389,-87.6483
1756,112011,41.4492,-87.6222
1757,111944,38.2167,-89.65
1758,111664,38.5047,-88.4094
1759,111564,41.75,-87.55
1760,111557,41.8167,-87.65
1761,111549,41.995,-87.9336
1762,111542,41.9667,-87.75
1763,111523,41.9,-87.6
1764,111522,41.6667,-87.6167
1765,111290,38.6308,-89.3658
1766,111284,39.2881,-89.87
1767,111166,37.0425,-89.1856
1768,110583,42.255,-88.8644
1769,110510,38.52,-89.8467
1770,110330,40.2378,-90.9456
1771,110281,38.3306,-89.1814
1772,107211,42.9203,-112.5711
1773,105567,42.3019,-113.335
1774,105544,42.2,-112.2667
1775,103811,42.345,-115.8833
1776,103677,42.9183,-114.6964
1777,101298,42.55,-113.8
1778,98935,34.7206,-83.7219
1779,98517,32.7322,-81.6178
1780,98223,33.2725,-82.9669
1781,97610,34.35,-85.1667
1782,97605,34.165,-85.2583
1783,97468,31.9586,-81.3289
1784,96879,31.2928,-82.8422
1785,96091,34.9329,-83.392
1786,95971,33.7833,-83.7167
1787,95876,33.0864,-83.2197
1788,95874,33.0831,-83.2497
1789,95314,33.0125,-82.3914
1790,95165,33.8706,-83.1136
1791,94949,33.065,-85.0294
1792,94941,34.6483,-85.3619
1793,94688,34.55,-84.25
1794,94671,31.6081,-81.8797
1795,94651,34.4556,-84.4564
1796,94623,33.32,-83.8436
1797,94070,33.2333,-84.55
1798,94033,32.75,-84.9333
1799,93409,31.8833,-81.4167
1800,93312,30.6908,-82.5633
1801,93028,31.5664,-84.7339
1802,92844,32.5569,-82.8997
1803,92578,34.4206,-84.1039
1804,92485,33.9881,-84.7475
1805,92479,34.5719,-84
1806,92246,34.6333,-84.05
1807,92238,31.0167,-83.8667
1808,91998,34.4503,-83.855
1809,91973,32.1678,-81.9008
1810,91908,34.9033,-85.2714
1811,91863,34.7589,-84.765
1812,91715,34.05,-85.35
1813,91640,33.5972,-85.0806
1814,91619,34.4125,-83.2067
1815,91585,34.2361,-84.4956
1816,91474,34.4833,-84.9667
1817,91372,32.3178,-84.5203
1818,91345,31.1522,-81.3908
1819,90787,32.15,-81.9667
1820,90586,30.8228,-84.6175
1821,90581,30.9167,-84.5833
1822,90451,33.63,-84.4417
1823,90435,33.9481,-83.3275
1824,90219,34.0661,-84.3233
1825,90181,34.165,-84.73
1826,90044,34.3417,-84.8389
1827,90010,31.9381,-83.3078
1828,89795,30.7219,-84.8742
1829,89525,26.6847,-80.0994
1830,89417,30.6333,-85.5833
1831,89184,27.135,-81.3303
1832,89010,25.7647,-80.4775
1833,88788,27.9614,-82.5403
1834,88780,25.7608,-80.8242
1835,87886,27.7631,-82.6272
1836,87851,28.3378,-82.26
1837,87440,30.0678,-82.1928
1838,86988,25.9297,-80.4539
1839,86842,30.2492,-85.6606
1840,86828,29.9989,-84.485
1841,86657,26.7897,-81.3044
1842,86638,28.55,-81.3333
1843,86628,28.4339,-81.325
1844,86584,28.9333,-81.3
1845,86485,27.1508,-80.8653
1846,86323,26.3336,-80.5372
1847,86240,30.5316,-86.4928
1848,85880,30.4406,-83.9858
1849,85879,30.4922,-83.7833
1850,85663,25.7906,-80.3164
1851,85612,28.0958,-80.6308
1852,85391,29.67,-81.215
1853,85237,29.2003,-81.9306
1854,85182,26.6833,-80.2667
1855,85076,28.8728,-81.7844
1856,85035,24.9027,-80.696
1857,84797,28.0206,-81.9219
1858,84625,28.2764,-81.4239
1859,84570,24.555,-81.7522
1860,84358,30.495,-81.6936
1861,84273,29.0253,-82.6158
1862,84091,25.5,-80.5
1863,83909,25.8175,-80.2858
1864,83538,30.9575,-85.5331
1865,83186,26.585,-81.8614
1866,83165,26.0719,-80.1536
1867,82158,29.1828,-81.0483
1868,81986,30.7797,-86.5225
1869,81048,28.4811,-82.4353
1870,81046,28.6164,-82.3658
1871,81020,30.4181,-84.9861
1872,80845,26.3675,-80.1108
1873,80765,30.9833,-86.65
1874,80211,29.7258,-85.0206
1875,73570,38.6333,-75.45
1876,68330,41.6931,-73.06
1877,68138,41.795,-72.2286
1878,66942,41.8667,-72.4333
1879,65445,41.9725,-73.2208
1880,64488,41.7572,-72.1858
1881,63857,41.6297,-71.9014
1882,63451,41.7333,-72.65
1883,61093,41.4833,-73.4667
1884,60806,41.1583,-73.1289
1885,59096,40.0375,-106.2039
1886,59045,38.9167,-107.5167
1887,58997,37.8675,-104.1139
1888,58781,37.6464,-104.7681
1889,58742,37.8,-106.8333
1890,58434,37.2622,-104.3378
1891,58429,37.1789,-104.4867
1892,58204,37.9492,-107.8733
1893,58064,39.2494,-106.3714
1894,57867,37.2833,-102.6167
1895,57866,37.3692,-102.7431
1896,57664,39.1397,-104.0878
1897,57656,37.8117,-107.6614
1898,57560,39.5719,-103.2922
1899,57519,39.295,-102.8675
1900,57430,37.1953,-105.4244
1901,57337,38.0858,-106.1444
1902,57315,37.9,-104.9333
1903,57031,39.55,-107.7333
1904,56740,38.29,-104.4983
1905,56326,39.5289,-104.6567
1906,56299,40.6167,-102.4667
1907,56280,39.1203,-104.9169
1908,56136,38.53,-103.7058
1909,56023,40.7064,-104.7833
1910,55922,40.6089,-103.8461
1911,55819,37.5833,-105.1833
1912,55805,39.6573,-105.2226
1913,55711,37.4833,-106.15
1914,55706,37.5806,-106.1861
1915,55531,37.1986,-108.4883
1916,55487,40.0333,-107.9167
1917,55484,40.0358,-107.9058
1918,55048,40,-108.2
1919,54877,39.7655,-105.626
1920,54750,38.8157,-104.9931
1921,54742,38.9075,-105.4706
1922,54538,37.4533,-103.3219
1923,54293,39.5736,-105.2197
1924,54172,39.1439,-103.4897
1925,54155,39.9875,-104.0847
1926,53662,38.5258,-106.9675
1927,53584,39.2167,-104.7383
1928,53553,40.4022,-104.6992
1929,53539,40.7167,-107.7
1930,53500,40.185,-105.8667
1931,53488,39.1342,-108.5375
1932,53477,38.0611,-102.3111
1933,53386,39.7036,-105.2264
1934,53007,40.6647,-105.2233
1935,53005,40.5762,-105.0857
1936,52667,38.8333,-104.3333
1937,52535,40.1089,-102.4867
1938,52446,38.4775,-102.7808
1939,52432,37.2833,-107.8833
1940,52354,40.4333,-105.3394
1941,52286,40.2442,-108.9719
1942,52223,39.7294,-105.0083
1943,52220,39.7633,-104.8694
1944,52162,39.6419,-104.0775
1945,52040,37.75,-104.6
1946,51778,38.81,-104.6883
1947,51713,38.4461,-106.7611
1948,51693,38.3833,-105.7833
1949,51539,38.115,-103.51
1950,51528,39.2203,-105.2783
1951,51440,38.9,-107.9333
1952,51401,39.4106,-104.9058
1953,51179,39.7403,-104.1275
1954,51126,39.4833,-102.1667
1955,50834,39.6569,-102.1183
1956,50372,39.1881,-106.8361
1957,50304,38.8528,-102.1764
1958,50263,38.9933,-105.8919
1959,50130,37.4361,-105.8656
1960,50109,40.155,-103.1417
1961,49855,37.7567,-119.5883
1962,49851,38.9053,-123.2314
1963,49722,33.7167,-117.0833
1964,49666,34.02,-118.0858
1965,49605,39.0278,-121.3908
1966,49604,39.0167,-121.4333
1967,49540,39.9333,-121.5333
1968,49512,35.6667,-118.3
1969,49490,40.7222,-122.9331
1970,49456,34.9667,-119.8667
1971,49447,33.2833,-116.6333
1972,49423,37.8833,-122.0333
1973,49386,40.95,-122.45
1974,49325,34.535,-117.3058
1975,49283,34.85,-119.4833
1976,49189,36.6333,-121.0333
1977,49185,37.7719,-122.1675
1978,49158,34.1333,-117.65
1979,49120,35.8833,-118.65
1980,49053,41.96,-121.4744
1981,49043,39.3311,-120.1892
1982,48992,33.6583,-117.5894
1983,48928,38.4461,-120.4992
1984,48917,36.465,-118.8619
1985,48912,36.3711,-118.8475
1986,48892,33.6358,-116.1639
1987,48885,38.8039,-122.8128
1988,48873,40.8667,-120.4333
1989,48844,33.4972,-117.1508
1990,48826,35.1333,-118.45
1991,48752,35.14,-119.4492
1992,48703,40.4239,-120.6747
1993,48697,34.6828,-120.5364
1994,48680,36.8975,-121.8347
1995,48655,33.7153,-117.1903
1996,48587,39.5858,-122.5339
1997,48558,37.8892,-121.2258
1998,48463,36.1933,-118.6567
1999,48460,36.1422,-118.8114
2000,48436,34.05,-117.8167
2001,48355,38.3511,-119.45
2002,48332,39.3256,-120.3672
2003,48331,39.3167,-120.3833
2004,48277,36.0667,-120.65
2005,48261,34.2839,-118.8119
2006,48243,33.7425,-117.66
2007,48230,33.7967,-118.1675
2008,48218,39.5833,-120.3706
2009,48135,40.7142,-122.4161
2010,48092,34.1661,-118.4728
2011,48072,38.4086,-122.8211
2012,48025,41.3011,-123.1331
2013,47987,33.7869,-117.7217
2014,47976,34.6078,-120.0692
2015,47926,34.1128,-117.9686
2016,47902,34.4167,-119.6853
2017,47891,34.1017,-117.1061
2018,47870,33.25,-119.45
2019,47846,37.0533,-121.0578
2020,47837,33.5922,-117.5144
2021,47821,37.3497,-121.9033
2022,47817,37.0908,-119.7231
2023,47813,33.7869,-116.9592
2024,47779,34.2053,-117.8608
2025,47772,37.7694,-122.4333
2026,47769,37.6581,-122.4378
2027,47767,37.7278,-122.5044
2028,47762,34.3167,-118.5
2029,47755,37.0167,-121.3333
2030,47735,34.75,-118.7333
2031,47723,34.1344,-117.2539
2032,47719,36.5092,-121.0869
2033,47646,38.4931,-122.5383
2034,47633,38.5556,-121.4169
2035,47630,38.5069,-121.495
2036,47600,34.2067,-117.0864
2037,47581,40.7956,-121.935
2038,47489,38.9,-120.3833
2039,47473,33.9667,-117.35
2040,47304,40.5175,-122.2986
2041,47292,40.1519,-122.2536
2042,47123,33.8903,-117.6453
2043,47109,39.3619,-123.1286
2044,47108,39.3,-123.0667
2045,47085,39.8053,-120.4719
2046,46998,39.7578,-120.6964
2047,46964,38.7311,-120.8461
2048,46942,34.4,-118.7
2049,46940,34.4061,-118.7569
2050,46910,34.6103,-119.3667
2051,46893,38.1833,-120
2052,46826,38.2578,-122.6078
2053,46736,35.6833,-120.75
2054,46730,35.6278,-120.6856
2055,46699,34.2903,-114.1708
2056,46646,37.4436,-122.1403
2057,46624,34.5833,-118.1
2058,46521,39.5178,-121.5531
2059,46473,33.9378,-117.885
2060,46379,33.2103,-117.3536
2061,46356,38.4,-122.4667
2062,46162,34.3894,-118.5336
2063,46154,34.9458,-119.6811
2064,46115,34.85,-114.5667
2065,46105,39.1733,-123.5642
2066,46006,34.2264,-118.0647
2067,45983,41.3206,-122.3081
2068,45909,38.75,-120.6667
2069,45900,34.2333,-117.65
2070,45844,37.1333,-121.6167
2071,45840,32.6856,-116.5219
2072,45785,41.7806,-122.4717
2073,45756,35.0492,-118.1619
2074,45741,37.6256,-121.0314
2075,45679,40.3458,-121.6092
2076,45669,36.2756,-118.7675
2077,45632,34.0914,-116.9364
2078,45623,40.1414,-120.3533
2079,45586,39.05,-120.7333
2080,45535,37.3061,-120.4831
2081,45449,41.2514,-122.1383
2082,45417,34.4839,-119.3056
2083,45371,37.97,-122.1275
2084,45356,38.6919,-119.7803
2085,45258,38.8542,-122.7778
2086,45218,34.2333,-117.4667
2087,45212,34.095,-117.3347
2088,45151,35.6169,-119.6892
2089,45114,33.9381,-118.4056
2090,45098,35.3,-118.4333
2091,45085,33.8117,-118.1464
2092,45078,38.1833,-120.0167
2093,45067,36.4431,-118.0433
2094,45017,35.9667,-121.0833
2095,44986,34.3167,-118.3
2096,44851,39.7,-123.4833
2097,44726,33.1667,-117
2098,44712,38.4919,-122.0039
2099,44690,40.0167,-123.4
2100,44616,38.8,-120.15
2101,44587,40.6425,-123.9144
2102,44577,41.5786,-124.0747
2103,44555,36.2069,-121.1378
2104,44297,34.1472,-115.1219
2105,44235,36.7667,-118.3333
2106,44232,36.8,-118.2
2107,44191,40.6164,-123.4567
2108,44144,35.0833,-120.3833
2109,44097,39.0167,-123
2110,44082,41.05,-123.6667
2111,44035,36.9103,-121.255
2112,44025,36.8483,-121.4214
2113,43939,37.9614,-119.7831
2114,43914,33.2367,-116.7614
2115,43891,39.0583,-120.415
2116,43855,33.7044,-115.6289
2117,43791,40.3636,-122.965
2118,43761,41.8042,-123.3758
2119,43751,34.2608,-118.3853
2120,43725,40.2667,-121.0833
2121,43669,37.8444,-120.2258
2122,43666,37.8333,-120.2167
2123,43649,38.6333,-120.5167
2124,43573,39.2042,-121.0681
2125,43551,36.7394,-118.9631
2126,43502,36.5333,-121.2833
2127,43465,35.725,-118.6797
2128,43463,35.7269,-118.7006
2129,43419,37.0328,-121.4317
2130,43397,36.5667,-118.7667
2131,43384,38.9333,-120.8
2132,43381,38.9167,-120.8333
2133,43357,41.8453,-123.9647
2134,43288,33.8833,-117.9167
2135,43285,33.8964,-117.8881
2136,43257,36.78,-119.7194
2137,43182,41.6,-122.8478
2138,43161,39.5092,-123.7567
2139,43048,34.7333,-120
2140,43038,38.5236,-120.7061
2141,42994,39.6,-121.2667
2142,42958,33.35,-117.25
2143,42910,40.8097,-124.1603
2144,42895,34.1317,-117.5239
2145,42863,33.1186,-117.0969
2146,42805,33.6692,-117.3319
2147,42775,33.8,-117.7833
2148,42749,41.9881,-123.7183
2149,42713,32.7669,-115.5617
2150,42709,32.8839,-116.8164
2151,42500,39.5633,-120.8239
2152,42432,34,-117.8
2153,42306,41.2122,-121.3742
2154,42294,38.535,-121.7761
2155,42257,34.8536,-116.7858
2156,42255,34.8611,-116.8556
2157,42249,34.85,-119.4833
2158,42239,32.9897,-116.5872
2159,42164,34.2428,-117.2708
2160,42150,41.7667,-124.2
2161,42139,32.8833,-116.2833
2162,42048,36.9897,-121.805
2163,42012,36.0975,-119.5817
2164,41886,41.0894,-122.7086
2165,41754,34.8078,-119.0114
2166,41743,35.7167,-120.25
2167,41715,39.6911,-121.8211
2168,41540,34.4,-119.4833
2169,41520,33.9581,-117.7792
2170,41518,33.9231,-117.7778
2171,41462,39.45,-121.05
2172,41428,38.2486,-120.8433
2173,41404,34.25,-118.1
2174,41369,34.1492,-116.9803
2175,41300,35.8833,-118.6833
2176,41272,34.39,-117.5925
2177,41253,34.5667,-119.9833
2178,41194,34.2,-118.3667
2179,41170,36.7667,-121.1833
2180,41161,39.9,-121.2
2181,41142,35.7989,-121.0939
2182,41130,39.6833,-121.3333
2183,41072,38.2472,-119.2203
2184,41057,33.8906,-117.9264
2185,41018,39.4539,-120.6556
2186,41005,37.1422,-122.1964
2187,40979,35.0042,-117.6503
2188,40927,33.6186,-114.7142
2189,40925,33.6167,-114.7167
2190,40897,39.2775,-120.7103
2191,40883,38.9092,-120.6678
2192,40822,37.3711,-118.3581
2193,40818,34.1833,-118.5
2194,40779,34.3833,-117.6833
2195,40742,34.2417,-116.9764
2196,40731,41.1208,-121.1347
2197,40693,37.8744,-122.2589
2198,40619,34.0833,-118.45
2199,40606,33.9292,-116.975
2200,40449,36.9092,-119.0883
2201,40442,35.4167,-119.05
2202,40436,35.2658,-116.0736
2203,40422,36.6328,-119.0122
2204,40322,36.2356,-121.48
2205,40239,34.8667,-119.3333
2206,40235,33.555,-116.6728
2207,40176,34.5667,-115.75
2208,40161,41.5,-120.55
2209,40115,34.3167,-118.55
2210,40014,34.4947,-118.2714
2211,38052,35.2547,-90.7964
2212,37744,36.3167,-91.9
2213,37488,34.8992,-94.1942
2214,37048,33.4536,-94.0075
2215,36393,35.8236,-93.7672
2216,36016,33.0667,-94.0333
2217,35908,33.8203,-93.3878
2218,35602,35.9547,-93.2419
2219,35320,34.8353,-92.2597
2220,35228,36.2494,-92.2561
2221,35112,33.9303,-93.8514
2222,35110,34.1453,-93.7139
2223,35036,36.3458,-92.3939
2224,34988,34.5408,-93.5878
2225,34906,33.3167,-91.4833
2226,34839,33.6772,-93.9903
2227,34696,36.05,-92.65
2228,34638,34.7336,-90.7661
2229,34248,34.7272,-92.2389
2230,34185,33.3614,-93.5678
2231,33904,33.8333,-92.2667
2232,33556,33.0333,-92.0833
2233,33132,36.2747,-91.5056
2234,32978,35.5206,-91.9997
2235,32908,34.25,-94.3333
2236,32794,35.9833,-92.7167
2237,32574,35.3331,-94.3625
2238,32544,33.7164,-94.3814
2239,32444,36.1006,-94.1744
2240,32356,36.4,-93.75
2241,32148,33.8847,-91.5317
2242,32020,34.1475,-94.0889
2243,31952,34.1003,-94.3725
2244,31834,35.0386,-93.3944
2245,31632,36.4197,-90.5858
2246,31582,36.0833,-93.3
2247,31457,35.5328,-93.4036
2248,31152,33.59,-92.8236
2249,31140,33.3111,-92.485
2250,31020,36.3647,-92.5781
2251,30936,34.8825,-91.1878
2252,30900,34.9458,-93.4636
2253,30842,35.72,-92.4708
2254,30832,35.0931,-93.9258
2255,30764,34.5697,-93.1947
2256,30616,36.3667,-93.5667
2257,30530,35.0644,-91.8961
2258,30458,35.8306,-91.7944
2259,30326,35.3056,-91.3878
2260,30220,34.1433,-93.0589
2261,30178,34.0292,-93.4211
2262,30136,34.8,-93.4667
2263,30130,34.7961,-92.8417
2264,30064,35.9289,-91.0583
2265,29534,33.8167,-110.9167
2266,29279,32.8167,-109.5167
2267,29271,33.8169,-109.9833
2268,28895,36.2861,-113.0636
2269,28820,32.1833,-110.9167
2270,28409,32.6167,-109.6167
2271,28348,33.3008,-111.0967
2272,28264,33.55,-110.95
2273,27876,33.7986,-110.9714
2274,27708,34.8667,-111.7667
2275,27593,31.7625,-110.8464
2276,26546,32.8333,-110.0167
2277,26323,34.2333,-111.3333
2278,26194,33.0758,-113.03
2279,26180,36.9167,-111.45
2280,26119,32.6025,-110.7344
2281,25924,31.4444,-110.965
2282,25325,34.4333,-112.25
2283,24586,35.8111,-110.1917
2284,23010,35.1333,-111.6667
2285,22754,32.7481,-109.1214
2286,22659,31.35,-109.5333
2287,21870,32.0589,-109.8908
2288,21314,32.9947,-111.5367
2289,20966,32.4333,-109.7
2290,20808,33.4783,-109.7517
2291,20487,35.1989,-112.4886
2292,20100,34.2303,-113.5767
2293,20080,32.3683,-112.8619
2294,18673,32.7744,-87.8306
2295,18670,33.7925,-86.8258
2296,18385,33.2097,-87.5936
2297,18259,34.9,-86.7333
2298,18209,32.9206,-86.6708
2299,18178,31.9172,-87.7347
2300,16370,31.5883,-87.2681
2301,16226,34.7,-86.3333
2302,15635,34.4883,-87.2989
2303,15625,34.4667,-87.3
2304,15550,32.2997,-86.4075
2305,15478,30.6883,-88.2456
2306,15397,32.0597,-85.4953
2307,15112,32.7028,-87.2681
2308,14209,33.8167,-85.7664
2309,14193,31.525,-87.9278
2310,13655,34.0619,-86.7625
2311,13620,34.2311,-87.6347
2312,13578,34.3667,-86.2833
2313,13519,31.7901,-86.6087
2314,13043,34.4406,-85.7236
2315,12675,31.3147,-85.8797
2316,12377,31.1942,-85.3708
2317,12172,30.25,-88.0833
2318,12119,32.8167,-85.75
2319,11819,34.75,-87.85
2320,10957,34.2008,-86.1633
2321,10831,33.5656,-86.745
2322,10748,33.6944,-87.6497
2323,10402,31.1819,-87.4389
2324,10252,31.3067,-86.5222
2325,10063,34.2031,-87.1814
2326,10008,31.5703,-85.2483
2327,6960,32.91,-112.5322
2328,6880,33.22,-112.3086
2329,6730,33.297,-111.3953
2330,6670,33.441,-111.5519
2331,6610,33.261,-111.6289
2332,5805,34.505,-112.1422
2333,5775,34.39,-112.1283
2334,5760,34.531,-111.9456
2335,5745,34.23,-112
2336,5730,34.186,-112.1344
2337,5670,33.965,-112.4286
2338,5535,33.676,-112.1533
2339,5490,33.928,-112.5283
2340,5475,33.822,-112.5903
2341,5445,33.677,-112.4231
2342,5215,33.715,-112.8822
2343,5180,33.943,-113.0008
2344,5170,33.902,-113.2983
2345,243,33.9344,-116.3908
2346,233,33.9897,-116.6556
2347,224,33.8369,-116.6125
2348,222,33.82,-116.3928
2349,216,33.8319,-116.5578
2350,178,34.0028,-117.3778
2351,157,33.5856,-116.4472
2352,155,33.9878,-117.2689
2353,151,33.8644,-117.1958
2354,128,33.5547,-117.2319
2355,102,33.8528,-117.4542
2356,62,33.65,-117.4119
2357,35,33.8436,-117.5756
2358,34,33.7803,-116.4575
2359,11,33.9722,-116.9117
2360,2,33.4444,-116.8797
